path,extension,size_mb,kind,score,matched_terms,estimated_rows,snippets
docs/idare_supcon_dg_failure_method_task_summary.csv,.csv,0.0019,csv,4,"acc,accuracy,f1,macro_f1",12,"L1: method,modality,task,n_runs,mean_macro_f1,std_macro_f1,min_macro_f1,max_macro_f1,mean_balanced_accuracy,mean_accuracy,folds_over_055_macro_f1,folds_under_050_macro_f1,one_class_pred_count"
docs/roca/idare_scientific_direction_lock_current_physiology_challenge_matrix.csv,.csv,0.0019,csv,4,"calibration,residual,rmse,subject",6,"L2: arousal,C1_physio_moderator_over_locked_baseline,kernel_residual_shrink4,16.0,positive pooled RMSE lift + positive paired subject mean + CI low > 0 + signflip p < 0.05 + win margin > 3,EEG/EMG provides incremental personalization value beyond subject residual  || L3: arousal,C2_reduce_calibration_samples,kernel_residual_shrink4 at k=16,""1,2,4,8"",physiology-assisted model at smaller k matches or beats locked k=16 baseline with paired evidence,EEG/EMG is useful by lowering calibration burden.,Personalization still depends ma || L4: arousal,C3_rescue_failure_subjects,kernel_residual_shrink4,16.0,improvement concentrated in locked-baseline failure subjects without pooled regression,EEG/EMG helps specific subjects even if global average lift is modest.,Physiology features are not explaining || L5: valence,C1_physio_moderator_over_locked_baseline,kernel_residual_shrink4,16.0,positive pooled RMSE lift + positive paired subject mean + CI low > 0 + signflip p < 0.05 + win margin > 3,EEG/EMG provides incremental personalization value beyond subject residual  || L6: valence,C2_reduce_calibration_samples,kernel_residual_shrink4 at k=16,""1,2,4,8"",physiology-assisted model at smaller k matches or beats locked k=16 baseline with paired evidence,EEG/EMG is useful by lowering calibration burden.,Personalization still depends ma || L7: valence,C3_rescue_failure_subjects,kernel_residual_shrink4,16.0,improvement concentrated in locked-baseline failure subjects without pooled regression,EEG/EMG helps specific subjects even if global average lift is modest.,Physiology features are not explaining"
scripts/roca/05i_eeg_gaussian_broader_smoke.py,.py,0.0019,py,4,"aug,augment,augmentation,augmentation_config",,"L11: BASE_SCRIPT_05H = ROOT / ""scripts"" / ""roca"" / ""05h_eeg_augmentation_matrix_smoke.py"" || L14: def load_aug_module(): || L18: spec = importlib.util.spec_from_file_location(""roca_05h_aug_base"", BASE_SCRIPT_05H) || L23: sys.modules[""roca_05h_aug_base""] = module || L29: aug = load_aug_module() || L32: aug.AUGMENTATION_CONFIGS[""gaussian_0p15""] = { || L42: aug.OUT_MD = ROCA_DIR / ""eeg_gaussian_broader_smoke_current.md"" || L43: aug.OUT_JSON = ROCA_DIR / ""eeg_gaussian_broader_smoke_current.json"""
docs/idare_wave0_gate_criteria.csv,.csv,0.0018,csv,4,"acc,accuracy,pairwise,subject",11,"L5: G1_STRONG_PASS,wave1,any W1A/W1B/W1C cell mean_balanced_accuracy >= 0.55,pending,Strong pass; Control Tower prioritizes confirmation and Wave 2 design. || L6: G1_MODERATE_PASS,wave1,any W1A/W1B/W1C cell mean_balanced_accuracy >= 0.53,pending,Moderate pass; qualifies for Wave 2 integration/model probe. || L7: G1_FEATURE_SIGNAL_EXISTS,wave1d,feature discriminability shows cross-subject effect size signal,pending,""Interpret weak classifiers as extraction/model/formulation bottleneck, not no-signal."" || L9: G_PAIRWISE_REOPEN,wave2,changed input or changed normalization pairwise cell >= 0.53,pending,Flag pairwise branch for controlled reevaluation; do not reopen ad hoc. || L10: G_TRANSDUCTIVE_LABELING,all_norm_branches,per-subject z-score or rank transform uses unlabeled test-subject statistics,allowed_with_label,Report as transductive normalization; never claim strict non-transductive setting."
docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_review_status.md,.md,0.0016,md,4,"acc,pairwise",,"L1: # I-DARE Alternative Pairwise Minimal First-Pass Review Status || L5: Status: human review accepted. || L11: The alternative pairwise minimal first-pass report is accepted for closeout. || L13: Accepted diagnosis: `alternative_pairwise_minimal_first_pass_weak_mixed_signal` || L15: Accepted recommended next objective: `label_semantics_alternative_pairwise_failure_or_metric_debug_objective` || L17: ## Accepted Key Evidence || L23: ""model"": ""ridge_classifier_pairwise_summary_diff"", || L24: ""training_category"": ""minimal_classical_pairwise_baseline"","
docs/idare_subject_variability_supcon_dg_design_spec_review_status.md,.md,0.0016,md,4,"acc,subject",,L1: # I-DARE Subject-variability SupCon/DG Design Spec Review Status || L5: Human review accepted the cautious SupCon/DG design spec for smoke-test preparation only. || L11: - Design spec: `docs/idare_subject_variability_supcon_dg_design_spec.md` || L12: - Design spec JSON: `docs/idare_subject_variability_supcon_dg_design_spec.json` || L13: - Pair/sampler spec: `docs/idare_subject_variability_supcon_dg_pair_sampler_spec.csv` || L14: - Hyperparameter registry: `docs/idare_subject_variability_supcon_dg_hyperparameter_registry.csv` || L15: - Smoke-test plan: `docs/idare_subject_variability_supcon_dg_smoke_test_plan.csv` || L16: - Draft first-pass matrix: `docs/idare_subject_variability_supcon_dg_first_pass_run_matrix.csv`
docs/idare_label_semantics_task_redesign_metric_plan.csv,.csv,0.0015,csv,4,"acc,accuracy,rmse,subject",6,"L4: rmse_rank_percentile,secondary,""Root mean squared error on [0,1] rank-percentile target."",lower_better,must improve over train-mean predictor.,Penalizes large rank errors. || L5: top_bottom_q33_balanced_accuracy,audit_only,""Evaluate predicted score as top-vs-bottom third after excluding middle third, with thresholds locked from target rank percentiles."",higher_better,used only as a secondary bridge to old binary results; cannot be sole || L6: per_subject_error_dispersion,fairness_stability_audit,Distribution of rank-percentile errors by held-out subject.,lower_dispersion_better,must report hard-subject concentration; no fold hiding.,Keeps subject-variability diagnosis visible."
docs/idare_subject_variability_supcon_dg_smoke_tests_review_status.md,.md,0.0015,md,4,"acc,subject",,L1: # I-DARE Subject-variability SupCon/DG Smoke Tests Review Status || L5: Human review accepted the SupCon/DG smoke-test report. || L9: Smoke-test report: `docs/idare_subject_variability_supcon_dg_smoke_tests_report.md` || L11: Smoke-test objective: `docs/idare_subject_variability_supcon_dg_smoke_tests_objective.md` || L13: Design spec: `docs/idare_subject_variability_supcon_dg_design_spec.md` || L17: The smoke-test gate is accepted as passed. || L19: Accepted evidence: || L22: - leakage guard passed with no row or subject overlap;
docs/idare_wave0_baseline_registry.csv,.csv,0.0014,csv,4,"acc,accuracy,pairwise,subject",6,"L1: baseline_id,dataset,modality,task,formulation,reference_model,balanced_accuracy,delta_vs_majority,status,use,notes || L6: REF-PW-EEG-ARO-001,I-DARE,EEG,arousal,within_subject_pairwise_affect_preference_ranking_v1,ridge_classifier_pairwise_summary_diff,0.5216709095350218,0.02167090953502182,closed_reference_only,Compare pairwise EEG arousal screening branches.,""Pairwise branch clo"
docs/idare_label_semantics_task_redesign_guardrails.csv,.csv,0.0013,csv,4,"ablation,acc,loso,subject",8,"L2: no_global_binary_threshold,Do not use raw rating >= midpoint as the primary label.,The accepted diagnosis says the current global binary LOSO task is not defensible for more model search.,yes || L4: no_direct_full_supcon_dg_training,direct full SupCon/DG training remains blocked.,SupCon/DG and pair-sampler ablations were not sufficient.,yes || L6: heldout_subject_isolation,No subject overlap between train and validation folds; scalers fit train only.,Keeps LOSO leakage controls intact.,yes || L7: target_transform_usage,""Held-out labels may be transformed only to define evaluation targets; target statistics must not enter feature preprocessing, training inputs, sampler state, or model selection."",Allows subject-relative ground truth without leaking into || L9: final_loso_claim_blocked,final LOSO claim remains blocked until redesigned-task results pass review.,This spec changes the scientific target.,yes"
docs/idare_subject_relative_task_formulation_review_status.md,.md,0.0013,md,4,"acc,subject",,L1: # I-DARE Subject-relative Task Formulation Review Status || L7: The subject-relative task formulation report has been reviewed and accepted. || L9: Reviewed report: `docs/idare_subject_relative_task_formulation_report.md` || L11: Reviewed JSON: `docs/idare_subject_relative_task_formulation_report.json` || L15: The report is accepted. || L19: `subject_top_bottom_quantile_q33` || L23: `minimal_subject_relative_training_objective` || L25: ## Accepted Findings
docs/idare_subject_variability_supcon_dg_hyperparameter_registry.csv,.csv,0.0013,csv,4,"ablation,subject",8,"L2: loss_family,CE+SupCon | CE+VREx | CE+SupCon+VREx,CE+SupCon,design_select_then_smoke,CE anchors task classification; SupCon directly tests cross-subject alignment.,yes || L3: supcon_temperature_tau,0.07 | 0.10 | 0.20,0.10,smoke_then_limited_ablation,""Controls contrastive softness; too small can destabilize, too large can under-separate."",yes || L4: lambda_supcon,0.05 | 0.10 | 0.20 | 0.50,0.10,smoke_then_limited_ablation,Must be strong enough to align but not overpower CE.,yes || L5: lambda_vrex,0.01 | 0.05 | 0.10,0.05 if VREx selected,only_after_CE_SupCon_smoke_or_parallel_one_config,Penalizes environment risk variance; may reduce subject instability.,yes || L8: batch_policy,largest_valid_subject_class_balanced_batch | fixed_64_if_valid | fixed_128_if_valid,largest_valid_subject_class_balanced_batch,sampler_integrity_smoke,Batch validity matters more than nominal batch size for SupCon.,yes"
docs/idare_label_semantics_alternative_formulation_design_spec_review_status.json,.json,0.0012,json,4,"acc,loso,pairwise,subject",,"L2: ""status"": ""human_review_accepted"", || L5: ""accepted_diagnosis"": ""alternative_formulation_design_spec_complete"", || L6: ""accepted_decision"": ""select_within_subject_pairwise_preference_ranking_for_smoke_test_design"", || L7: ""accepted_selected_primary_formulation"": ""within_subject_pairwise_affect_preference_ranking_v1"", || L8: ""accepted_selected_candidate_id"": ""ALT_A_within_subject_pairwise_preference_ranking"", || L9: ""accepted_recommended_next_objective"": ""label_semantics_alternative_formulation_smoke_tests_objective"", || L21: ""final LOSO claim"", || L23: ""reopening archived subject_relative_ordinal_affect_regression_v1 unchanged"""
docs/idare_supcon_dg_pair_sampler_failure_decision_matrix.csv,.csv,0.0012,csv,4,"ablation,f1,representation,subject",5,"L2: Implementation/leakage failure,Smoke and guardrail checks were required and passed before ablation training.,All 120 runs completed; one-class prediction count remains zero in candidate-level aggregation.,unlikely_primary || L4: Pair design semantic-noise failure,Cross-subject positives may connect trials with the same binary label but different subject-specific affect semantics.,""A5 and A4 sometimes improve isolated cells, so pair design is not fully useless."",supported_partial || L5: VREx / DG regularizer mismatch,A6 VREx-only mean macro-F1=0.5048; A5 mean macro-F1=0.5119; A5-A6 delta=0.0071.,VREx alone is also unstable and not sufficient.,supported_but_insufficient || L6: Representation or label/task semantic bottleneck,Valid pairs and valid smokes do not translate into stable held-out subject performance; this matches previous subject-variability and label/task diagnoses.,""Some fold/task cells exceed 0.55, so the signal is wea"
docs/idare_label_semantics_alternative_formulation_smoke_tests_review_status.json,.json,0.0011,json,4,"acc,loso,pairwise,subject",,"L2: ""status"": ""human_review_accepted"", || L5: ""accepted_diagnosis"": ""alternative_pairwise_formulation_smoke_tests_passed"", || L6: ""accepted_all_passed"": true, || L7: ""accepted_selected_primary_formulation"": ""within_subject_pairwise_affect_preference_ranking_v1"", || L8: ""accepted_selected_candidate_id"": ""ALT_A_within_subject_pairwise_preference_ranking"", || L9: ""accepted_recommended_next_objective"": ""label_semantics_alternative_pairwise_minimal_first_pass_objective"", || L12: ""next_allowed_step"": ""prepare_reviewed_label_semantics_alternative_pairwise_minimal_first_pass_run_command"", || L17: ""final LOSO claim"","
docs/idare_label_semantics_alternative_pairwise_target_sampling_audit_input_map.csv,.csv,0.0011,csv,4,"pairwise,subject",8,"L5: IN_004,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_metric_summary.csv,minimal pairwise first-pass metric summary,True || L6: IN_005,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_pair_audit.csv,minimal pairwise first-pass pair audit,True || L7: IN_006,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_runs.csv,fold-level pairwise first-pass runs,True || L8: IN_007,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_subject_lift_summary.csv,subject-level lift/concentration evidence,True || L9: IN_008,docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_closeout_report.json,feature patch closeout context,True"
docs/roca/idare_personalization_decision_synthesis_current_next_steps.csv,.csv,0.0011,csv,4,"calibration,few-shot,residual,subject",3,"L2: 05ad,Few-shot calibration confirmatory stability audit,""Validate 05aa with paired subject statistics, calibration-size curves, bootstrap/sign tests, and subject-level failure analysis."",05aa is the only route that clearly moves beyond stimulus-only; 05ab says  || L3: 05ae,Subject calibration model-family comparison,""Compare mean-bias, shrinkage, ridge residual calibration, hierarchical/mixed-effect calibration, and small adapter models."",""05z says residual is subject-profile structured, so the math should target subject ca || L4: 05af,Physiology as moderator of personalization,""Use physiology only as a moderator/adapter after 05ad/05ae, not as standalone zero-shot decoder."",""05ab says current physiology does not improve after few-shot, so future physiology claims need a stricter target"
docs/idare_label_semantics_alternative_pairwise_failure_or_metric_debug_input_map.csv,.csv,0.001,csv,4,"pairwise,subject",7,"L2: IN_PAIRWISE_DEBUG_001,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_report.md,first-pass narrative report,yes || L3: IN_PAIRWISE_DEBUG_002,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_report.json,first-pass structured diagnosis and best cell,yes || L4: IN_PAIRWISE_DEBUG_003,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_runs.csv,per-run fold metrics,yes || L5: IN_PAIRWISE_DEBUG_004,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_metric_summary.csv,cell-level metric summary,yes || L6: IN_PAIRWISE_DEBUG_005,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_pair_audit.csv,pair construction and leakage audit,yes || L7: IN_PAIRWISE_DEBUG_006,docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_subject_lift_summary.csv,subject-level stability/lift summary,yes || L8: IN_PAIRWISE_DEBUG_007,scripts/idare/analysis/run_idare_label_semantics_alternative_pairwise_minimal_first_pass.py,committed reproducible first-pass run script,yes"
docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_closeout_manifest_seed.csv,.csv,0.001,csv,4,"pairwise,representation",7,"L2: MAN_001,docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_or_rethink_objective.md,archive/rethink objective,include || L3: MAN_002,docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_or_rethink_report.md,archive/rethink report,include || L4: MAN_003,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass_report.json,feature patch first-pass evidence,include || L5: MAN_004,docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_decision.csv,archive decision,include || L6: MAN_005,docs/idare_label_semantics_alternative_pairwise_feature_patch_rethink_decision_matrix.csv,rethink option decision matrix,include || L7: MAN_006,scripts/idare/analysis/run_idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass.py,committed first-pass reproducibility script,include || L8: MAN_007,docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_closeout_objective.md,archive closeout objective,generated_by_this_step"
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_candidate_matrix.csv,.csv,0.001,csv,4,"pairwise,subject",4,"L2: TS_A_margin_thresholded_pairs,keep within-subject pairwise preference but require a larger affect-label margin before a pair is eligible,class-balance and ambiguous-near-tie contamination,fewer but cleaner non-tie pairs,False,candidate_for_spec_only_design || L4: TS_C_subject_balanced_pair_quota,define per-subject pair quotas so a few high-pair subjects cannot dominate,subject concentration,less subject-dominated pair distribution,False,candidate_for_spec_only_design || L5: TS_D_archive_pairwise_line,archive/pause pairwise line if no safe sampling rethink is scientifically justified,no-action option,avoid repeated weak-signal branches,False,candidate_stop_option"
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_fix_or_archive_report_review_status.md,.md,0.001,md,4,"acc,pairwise",,L1: # I-DARE Alternative Pairwise Target/Sampling Rethink Fix-or-Archive Report Review Status || L5: Status: human review accepted. || L11: Accepted diagnosis: `target_sampling_rethink_margin_rule_should_be_archived` || L13: Accepted decision: `archive_ts_a_margin_thresholded_pair_sampling_rule` || L15: Accepted recommendation: `archive_closeout_then_optional_new_target_design_only_after_review` || L17: Accepted recommended next objective: `label_semantics_alternative_pairwise_target_sampling_rethink_archive_closeout_objective` || L21: Archive broader pairwise formulation: `False` || L23: ## Accepted Evidence
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_margin_threshold_audit.csv,.csv,0.001,csv,4,"pairwise,subject",12,"L1: task,fold,target_column,threshold_source,n_train_subjects,n_validation_subjects,n_train_nonzero_margins,margin_threshold,validation_labels_used_for_threshold,pass || L2: arousal,1,arousal_score,training_subjects_only,52,11,21694,3.0,False,True || L3: arousal,2,arousal_score,training_subjects_only,52,11,21418,3.0,False,True || L4: arousal,3,arousal_score,training_subjects_only,52,11,21478,3.0,False,True || L5: arousal,4,arousal_score,training_subjects_only,53,10,21925,3.0,False,True || L6: arousal,5,arousal_score,training_subjects_only,53,10,22008,3.0,False,True || L7: arousal,6,arousal_score,training_subjects_only,53,10,21957,3.0,False,True || L8: valence,1,valence_score,training_subjects_only,52,11,22192,3.0,False,True"
docs/idare_targeted_supcon_dg_pair_sampler_ablation_guardrails.csv,.csv,0.001,csv,4,"ablation,loso",6,"L5: G4_no_full_training_claim,yes,Outputs are diagnostic only and cannot support final LOSO or mainline claims.,Do not update claims; require review closeout."
docs/roca/idare_scientific_direction_lock_current_next_steps.csv,.csv,0.001,csv,4,"calibration,residual,rmse,subject",3,"L2: 05ah,Physiology-informed personalization challenge,Test whether EEG/EMG improves over the locked kernel_residual_shrink4 personalization baseline.,05af confirms the personalization baseline; the next physiology test must be stricter and targeted.,EEG/EMG model || L3: 05ai,Calibration-sample reduction audit,""Test whether EEG/EMG reduces required calibration samples, e.g. k=4 or k=8 matching k=16 personalization."",""Even if EEG/EMG does not improve final RMSE, it may be valuable if it reduces subject calibration burden."",Phys || L4: 05aj,Failure-subject physiology rescue audit,Focus on subjects where locked personalization still regresses and test whether physiology explains those failures.,05af failure subjects define the most scientifically useful error surface.,Physiology improves fail"
docs/idare_label_semantics_alternative_formulation_stop_criteria.csv,.csv,0.0009,csv,4,"acc,accuracy,f1,pairwise",5,"L5: STOP_ALT_004,minimal_first_pass_if_later_authorized,Mean pairwise balanced accuracy and macro F1 remain near chance or unstable across folds.,archive_alternative_branch,Avoid broad search on a weak alternative."
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_fold_locality_audit.csv,.csv,0.0009,csv,4,"pairwise,subject",12,"L1: task,fold,n_train_subjects,n_validation_subjects,subject_overlap_count,within_subject_only,cross_fold_pairs_constructed,validation_subjects,pass"
docs/idare_label_semantics_alternative_pairwise_target_sampling_audit_expected_outputs.csv,.csv,0.0008,csv,4,"pairwise,subject",6,"L2: OUT_001,docs/idare_label_semantics_alternative_pairwise_target_sampling_audit_report.md,human-readable read-only audit report || L3: OUT_002,docs/idare_label_semantics_alternative_pairwise_target_sampling_audit_report.json,machine-readable audit report || L4: OUT_003,docs/idare_label_semantics_alternative_pairwise_target_sampling_fold_balance_audit.csv,fold/task pair count and balance diagnostics || L5: OUT_004,docs/idare_label_semantics_alternative_pairwise_target_sampling_subject_concentration_audit.csv,subject-level concentration diagnostics || L6: OUT_005,docs/idare_label_semantics_alternative_pairwise_target_sampling_metric_alignment.csv,alignment between pair distribution and observed lift || L7: OUT_006,docs/idare_label_semantics_alternative_pairwise_target_sampling_decision_matrix.csv,next-step decision matrix"
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_fix_or_archive_evidence_summary.csv,.csv,0.0008,csv,4,"loso,pairwise",8,"L8: EV007,fold_locality_pass_rows,12/12,LOSO/fold locality appears intact"
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_pair_count_audit.csv,.csv,0.0008,csv,4,"pairwise,subject",12,"L1: task,fold,margin_threshold,train_raw_pairs,train_balanced_pairs,validation_raw_pairs,min_training_balanced_pairs_required,min_validation_pairs_required,train_subjects_with_pairs,validation_subjects_with_pairs,pass"
docs/idare_label_semantics_task_redesign_or_stop_decision_matrix.csv,.csv,0.0008,csv,4,"ablation,acc,loso,representation",5,"L2: continue_current_global_binary_loso_training,reject,Model-side and pair/sampler interventions did not produce robust gains; label/task semantics remain unresolved.,none || L3: direct_full_supcon_dg_training,reject_block,Smoke tests passed but first-pass and targeted ablations were not sufficient.,none || L5: task_semantics_redesign_spec,select,Directly addresses the accepted joint label-semantics and representation-transfer bottleneck.,create reviewed task redesign spec with no training || L6: stop_archive_if_redesign_not_accepted,conditional,""If no defensible task redesign is accepted, the current branch should be stopped rather than patched with more models."",create stop/archive closeout"
docs/roca/idare_scientific_direction_lock_current_evidence_rollup.csv,.csv,0.0008,csv,4,"fewshot,pearson,residual,subject",2,"L1: target,subject_r2_on_residual,stimulus_r2_on_residual,subject_split_half_pearson_median,zero_shot_best_candidate_pooled_lift,fewshot_best_lift_vs_stimulus,fewshot_mean_subject_improvement,phys_after_fewshot_best_lift,model_family_lift_vs_locked,model_family_ci || L2: arousal,0.2691764326977258,3.0973951039380484e-33,0.8478204734856847,-0.002162873744826,0.210978608650781,0.1949205839792886,-0.0008021310689463,0.0766937994879697,0.046819978646512,4.999750012499375e-05,31.0,PIVOT_TO_PERSONALIZATION_FEWSHOT,16.0 || L3: valence,0.0927771611219026,7.448844407039957e-33,0.5493548399721158,-0.0013784622270007,0.0147426851516412,0.016498685123133,-0.0011507356427034,0.086929271477254,0.0567690454354153,4.999750012499375e-05,23.0,PIVOT_TO_PERSONALIZATION_FEWSHOT,16.0"
docs/handoff_delta_after_discard_midpoint_sanity.md,.md,0.0006,md,4,"ablation,acc,f1,macro_f1",,"L7: - valence/discard_midpoint: macro_f1=0.3877, balanced_acc=0.5018, best_f1=0.4280, one_class=6/12 || L8: - arousal/discard_midpoint: macro_f1=0.4202, balanced_acc=0.5190, best_f1=0.4915, one_class=1/12 || L13: - discard_midpoint remains a secondary sanity / ablation candidate."
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_design_constraints.csv,.csv,0.0006,csv,4,"pairwise,subject",5,"L3: C2,preserve within-subject pairwise formulation unless explicitly archived in report,""feature patch was archived, not the whole formulation"""
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_smoke_decision_matrix.csv,.csv,0.0006,csv,4,"pairwise,subject",6,"L2: D001,train_only_margin_threshold,pass,True,margin thresholds are positive and computed from training subjects only || L5: D004,fold_locality,pass,True,no train/validation subject overlap and no cross-fold pairs"
docs/idare_label_semantics_alternative_pairwise_failure_or_metric_debug_scope.csv,.csv,0.0005,csv,4,"pairwise,subject",5,"L3: SCOPE_002,yes,""compute fold stability, control-adjusted lift, and subject concentration"",Derived analysis only. || L6: SCOPE_005,no,claim pairwise formulation is solved or publishable,First-pass result is weak/mixed."
docs/idare_label_semantics_alternative_pairwise_feature_patch_next_options_after_closeout.csv,.csv,0.0005,csv,4,"acc,pairwise",4,"L2: 1,label_semantics_alternative_pairwise_target_sampling_audit_objective,read_only_objective,True,audit whether target/pair construction diluted the weak pairwise signal without new training || L3: 2,pause_pairwise_line_after_feature_patch_archive,pause,True,acceptable if no target/sampling audit is desired"
docs/idare_label_semantics_alternative_pairwise_formulation_closeout_decision_tree.csv,.csv,0.0005,csv,4,"ablation,pairwise",5,"L2: D001,pairwise branch has strong actionable signal,False,do not promote to solved branch || L3: D002,pairwise branch has weak but consistent signal,True,preserve as reference baseline || L4: D003,feature patch improves pairwise branch,False,keep feature patch archived || L6: D005,open ablations remain unstructured,True,next objective must be systematic ablation/intervention roadmap"
docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_pair_audit.csv,.csv,0.0005,csv,4,"pairwise,subject",4,"L1: modality,task,margin,possible_unoriented_pairs,excluded_unoriented_pairs,kept_unoriented_pairs,kept_oriented_pairs,n_subjects,positive_rate,min_oriented_pairs_per_fold,max_oriented_pairs_per_fold,fold_count,feature_dim,leakage_guard_pass"
docs/idare_label_semantics_alternative_pairwise_target_sampling_audit_decision_tree.csv,.csv,0.0005,csv,4,"pairwise,subject",5,"L2: pair_counts_balanced_and_signal_broad_but_weak,pause_pairwise_line_or_prepare_spec_only_target_margin_rethink,False || L3: signal_subject_concentrated,create_read_only_subject_concentration_explanation_or_stop_objective,False || L5: no_actionable_sampling_issue_found,pause_or_archive_pairwise_line_after_review,False"
docs/idare_label_semantics_alternative_pairwise_target_sampling_audit_scope.csv,.csv,0.0005,csv,4,"pairwise,subject",5,"L2: SCOPE_001,read committed pair-target/fold/balance/runs/subject summaries,True,read-only audit from existing outputs || L3: SCOPE_002,summarize pair-count imbalance across task/fold/subject,True,no new training; no new labels"
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_archive_closeout_report_review_status.json,.json,0.0005,json,4,"acc,pairwise",,"L2: ""status"": ""human_review_accepted"", || L4: ""reviewed_report"": ""docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_archive_closeout_report.md"", || L5: ""accepted_diagnosis"": ""target_sampling_rethink_rule_archived_as_negative_smoke_result"", || L6: ""accepted_decision"": ""archive_closeout_complete_for_ts_a_margin_thresholded_pair_sampling_rule"", || L8: ""archive_broader_pairwise_formulation"": false, || L9: ""next_allowed_step"": ""create_broader_pairwise_formulation_closeout_objective"""
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_archive_closeout_report_review_status.md,.md,0.0005,md,4,"acc,pairwise",,L5: Status: human review accepted. || L11: Accepted diagnosis: `target_sampling_rethink_rule_archived_as_negative_smoke_result` || L13: Accepted decision: `archive_closeout_complete_for_ts_a_margin_thresholded_pair_sampling_rule` || L17: Archive broader pairwise formulation: `False` || L21: `create_broader_pairwise_formulation_closeout_objective`
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_archive_closeout_scope.csv,.csv,0.0005,csv,4,"pairwise,subject",4,"L3: SCOPE_002,margin_thresholded_within_subject_pairwise_preference_v1,archive,margin-thresholded pair rule should not proceed to first-pass execution || L4: SCOPE_003,within_subject_pairwise_affect_preference_ranking_v1,keep_open,broader pairwise formulation is not archived by the fix/archive report"
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_archive_scope.csv,.csv,0.0005,csv,4,"pairwise,subject",4,"L2: ARCHIVE_SCOPE_001,margin_thresholded_within_subject_pairwise_preference_v1,direction imbalance is not fixable without validation-label-aware filtering || L4: ARCHIVE_SCOPE_003,broader within-subject pairwise formulation,only after a separate branch-level closeout objective; not authorized here || L5: ARCHIVE_SCOPE_004,previous negative feature patch and original pairwise summaries,already archived/closed; used as context only"
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_decision_tree.csv,.csv,0.0005,csv,4,"pairwise,subject",5,"L4: subject_quota_selected,write subject-balanced quota spec and smoke plan,False || L5: no_candidate_safe,pause/archive pairwise line after review,False"
docs/roca/idare_residual_signal_reliability_audit_current_residual_effects.csv,.csv,0.0004,csv,4,"residual,subject",2,"L1: target,subject_r2_on_residual,stimulus_r2_on_residual,subject_plus_stimulus_r2_on_residual,unique_subject_r2_over_stimulus,unique_stimulus_r2_over_subject,additive_design_rank,additive_design_cols"
docs/idare_label_semantics_alternative_formulation_pair_metric_sanity.csv,.csv,0.0002,csv,4,"acc,accuracy,f1,macro_f1",4,"L1: case,balanced_accuracy,macro_f1,expected_behavior_pass"
