path,kind,size_bytes,row_count,sample
docs/roca/eeg_gaussian10_valence_full_loso_history_current.csv,artifact,84400,760,
docs/roca/eeg_gaussian10_valence_full_loso_main_metrics_current.csv,metrics,1526,2,"[{""augmentation_config"": ""gaussian_0p10"", ""target"": ""valence"", ""model"": ""eeg_bc_residual_huber_norm_gaussian10_valence_full_loso"", ""n"": ""2016"", ""mae"": ""1.0258818471307745"", ""rmse"": ""1.2644734140506642"", ""pearson"": ""0.8648113678848652"", ""spearman"": ""0.8528645459518768"", ""balanced_accuracy"": ""0.8774060474182873"", ""macro_f1"": ""0.8633483451321915"", ""auroc"": ""0.9473744654487208"", ""dev_mae"": ""1.0258818471307745"", ""dev_rmse"": ""1.2644734140506642"", ""dev_pearson"": ""0.02839310087968841"", ""dev_spearman""..."
docs/roca/eeg_gaussian10_valence_full_loso_predictions_current.csv,artifact,726423,4032,
docs/roca/eeg_gaussian10_valence_full_loso_subset_metrics_current.csv,artifact,2555,4,
docs/roca/eeg_gaussian10_valence_test_oracle_current.json,json_report,92496,,
docs/roca/eeg_gaussian10_valence_test_oracle_current.md,markdown_report,8821,,
docs/roca/eeg_gaussian10_valence_test_oracle_fold_summary_current.csv,subject_or_fold_detail,29900,63,
docs/roca/eeg_gaussian10_valence_test_oracle_history_current.csv,artifact,228700,1559,
docs/roca/eeg_gaussian10_valence_test_oracle_main_metrics_current.csv,metrics,1517,2,"[{""augmentation_config"": ""gaussian_0p10"", ""target"": ""valence"", ""model"": ""eeg_bc_residual_huber_norm_gaussian10_valence_test_oracle"", ""n"": ""2016"", ""mae"": ""0.9746431327302071"", ""rmse"": ""1.215291204150059"", ""pearson"": ""0.8758166176826345"", ""spearman"": ""0.8676304952726737"", ""balanced_accuracy"": ""0.8798676277256448"", ""macro_f1"": ""0.8658272654220258"", ""auroc"": ""0.9521162941807577"", ""dev_mae"": ""0.9746431327302071"", ""dev_rmse"": ""1.215291204150059"", ""dev_pearson"": ""0.2578739902002473"", ""dev_spearman"":..."
docs/roca/eeg_gaussian10_valence_test_oracle_predictions_current.csv,artifact,729750,4032,
docs/roca/eeg_gaussian10_valence_test_oracle_subset_metrics_current.csv,artifact,2516,4,
docs/roca/eeg_gaussian_broader_fold_diagnostic_config_summary_current.csv,subject_or_fold_detail,1892,4,
docs/roca/eeg_gaussian_broader_fold_diagnostic_current.json,subject_or_fold_detail,76534,,
docs/roca/eeg_gaussian_broader_fold_diagnostic_current.md,subject_or_fold_detail,9172,,
docs/roca/eeg_gaussian_broader_fold_diagnostic_metrics_current.csv,subject_or_fold_detail,56964,160,
docs/roca/eeg_gaussian_broader_gaussian10_vs_none_current.csv,artifact,9763,20,
docs/roca/eeg_gaussian_broader_smoke_current.json,json_report,133470,,
docs/roca/eeg_gaussian_broader_smoke_current.md,markdown_report,11985,,
docs/roca/eeg_gaussian_broader_smoke_fold_summary_current.csv,subject_or_fold_detail,36364,80,
docs/roca/eeg_gaussian_broader_smoke_history_current.csv,artifact,107962,1016,
docs/roca/eeg_gaussian_broader_smoke_main_metrics_current.csv,metrics,4223,8,"[{""augmentation_config"": ""gaussian_0p05"", ""target"": ""arousal"", ""model"": ""eeg_bc_residual_huber_norm_gaussian_broader_smoke"", ""n"": ""640"", ""mae"": ""1.6428118575617803"", ""rmse"": ""2.044953164292338"", ""pearson"": ""0.5642243848658792"", ""spearman"": ""0.5512190408482437"", ""balanced_accuracy"": ""0.703764581124072"", ""macro_f1"": ""0.7085761184018584"", ""auroc"": ""0.7496182396606574"", ""dev_mae"": ""1.6428118575617803"", ""dev_rmse"": ""2.0449531642923384"", ""dev_pearson"": ""0.01636592948508724"", ""dev_spearman"": ""0.0438..."
docs/roca/eeg_gaussian_broader_smoke_predictions_current.csv,artifact,891997,5120,
docs/roca/eeg_gaussian_broader_smoke_subset_metrics_current.csv,artifact,8019,16,
docs/roca/eeg_model_asset_audit_current.json,json_report,5087,,
docs/roca/eeg_model_asset_audit_current.md,markdown_report,2367,,
docs/roca/eeg_multitask_residual_training_smoke_current.json,json_report,18797,,
docs/roca/eeg_multitask_residual_training_smoke_current.md,markdown_report,3585,,
docs/roca/eeg_multitask_residual_training_smoke_fold_summary_current.csv,subject_or_fold_detail,3695,6,
docs/roca/eeg_multitask_residual_training_smoke_history_current.csv,artifact,11114,66,
docs/roca/eeg_multitask_residual_training_smoke_main_metrics_current.csv,metrics,1459,2,"[{""target"": ""arousal"", ""model"": ""eeg_bc_residual_huber_norm_multitask_smoke"", ""n"": ""192"", ""mae"": ""1.9921666366494997"", ""rmse"": ""2.486073928962678"", ""pearson"": ""0.3971459003031828"", ""spearman"": ""0.39376540680604005"", ""balanced_accuracy"": ""0.6234110754946391"", ""macro_f1"": ""0.6222222222222222"", ""auroc"": ""0.625732286945949"", ""dev_mae"": ""1.9921666366494997"", ""dev_rmse"": ""2.486073928962678"", ""dev_pearson"": ""-0.26252078374256566"", ""dev_spearman"": ""-0.18889385786080143"", ""dev_sign_acc"": ""0.4166666666..."
docs/roca/eeg_multitask_residual_training_smoke_predictions_current.csv,artifact,68738,384,
docs/roca/eeg_multitask_residual_training_smoke_subset_metrics_current.csv,artifact,2409,4,
docs/roca/eeg_oracle_arch_a8_vs_a0_subject_delta_current.csv,subject_or_fold_detail,44126,252,
docs/roca/eeg_oracle_arch_a8_vs_a0_subject_delta_summary_current.csv,subject_or_fold_detail,805,4,
docs/roca/eeg_oracle_arch_ablation_arousal_current.json,json_report,25025,,
docs/roca/eeg_oracle_arch_ablation_arousal_current.md,markdown_report,19006,,
docs/roca/eeg_oracle_arch_ablation_arousal_current_best_ranking.csv,artifact,7866,12,
docs/roca/eeg_oracle_arch_ablation_arousal_current_fold_summary.csv,subject_or_fold_detail,390206,756,
docs/roca/eeg_oracle_arch_ablation_arousal_current_history.csv,artifact,2079299,9493,
docs/roca/eeg_oracle_arch_ablation_arousal_current_main_metrics.csv,metrics,11838,24,"[{""arch_config"": ""A0_current"", ""augmentation_config"": ""gaussian_0p10"", ""target"": ""arousal"", ""model"": ""eeg_oracle_arch_A0_current"", ""n"": ""2016"", ""mae"": ""1.4787821481316243"", ""rmse"": ""1.8407343124610542"", ""pearson"": ""0.6820393070910304"", ""spearman"": ""0.6739735358138871"", ""balanced_accuracy"": ""0.7827535560440426"", ""macro_f1"": ""0.7857142857142857"", ""auroc"": ""0.8552884209926803"", ""dev_mae"": ""1.4787821481316243"", ""dev_rmse"": ""1.8407343124610542"", ""dev_pearson"": ""0.325882542727402"", ""dev_spearman"": ..."
docs/roca/eeg_oracle_arch_ablation_arousal_current_predictions.csv,artifact,11173813,48384,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current.json,json_report,6089,,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current.md,markdown_report,13031,,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_best_ranking.csv,artifact,1805,2,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_fold_summary.csv,subject_or_fold_detail,66071,126,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_history.csv,artifact,703912,3139,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_main_metrics.csv,metrics,2468,4,"[{""arch_config"": ""A0_current"", ""augmentation_config"": ""gaussian_0p10"", ""target"": ""arousal"", ""model"": ""eeg_oracle_arch_A0_current"", ""n"": ""2016"", ""mae"": ""1.447961666789486"", ""rmse"": ""1.8192403882459345"", ""pearson"": ""0.6908595909039604"", ""spearman"": ""0.6871434706998465"", ""balanced_accuracy"": ""0.7816988181020631"", ""macro_f1"": ""0.7852327544019095"", ""auroc"": ""0.8608961658140046"", ""dev_mae"": ""1.447961666789486"", ""dev_rmse"": ""1.8192403882459345"", ""dev_pearson"": ""0.3540505945070285"", ""dev_spearman"": ""..."
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_predictions.csv,artifact,1898108,8064,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current.json,json_report,7926,,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current.md,markdown_report,4816,,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_best_ranking.csv,artifact,2313,3,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_fold_summary.csv,subject_or_fold_detail,5107,9,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_history.csv,artifact,17398,74,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_main_metrics.csv,metrics,3291,6,"[{""arch_config"": ""A0_current"", ""augmentation_config"": ""gaussian_0p10"", ""target"": ""arousal"", ""model"": ""eeg_oracle_arch_A0_current"", ""n"": ""96"", ""mae"": ""1.540272119729334"", ""rmse"": ""1.9482373071101167"", ""pearson"": ""0.6863719820806597"", ""spearman"": ""0.6835831430080374"", ""balanced_accuracy"": ""0.7119437939110069"", ""macro_f1"": ""0.71875"", ""auroc"": ""0.8220140515222483"", ""dev_mae"": ""1.540272119729334"", ""dev_rmse"": ""1.9482373071101167"", ""dev_pearson"": ""0.5499756647271887"", ""dev_spearman"": ""0.54402648009..."
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_predictions.csv,artifact,137060,576,
docs/roca/eeg_oracle_arch_ablation_valence_current.json,json_report,25130,,
docs/roca/eeg_oracle_arch_ablation_valence_current.md,markdown_report,19075,,
docs/roca/eeg_oracle_arch_ablation_valence_current_best_ranking.csv,artifact,7970,12,
docs/roca/eeg_oracle_arch_ablation_valence_current_fold_summary.csv,subject_or_fold_detail,392163,756,
docs/roca/eeg_oracle_arch_ablation_valence_current_history.csv,artifact,4225571,18989,
docs/roca/eeg_oracle_arch_ablation_valence_current_main_metrics.csv,metrics,11834,24,"[{""arch_config"": ""A0_current"", ""augmentation_config"": ""gaussian_0p10"", ""target"": ""valence"", ""model"": ""eeg_oracle_arch_A0_current"", ""n"": ""2016"", ""mae"": ""0.9747296136018603"", ""rmse"": ""1.21546016371987"", ""pearson"": ""0.8757794681954444"", ""spearman"": ""0.8675993500367382"", ""balanced_accuracy"": ""0.8798676277256448"", ""macro_f1"": ""0.8658272654220258"", ""auroc"": ""0.952118308979454"", ""dev_mae"": ""0.9747296136018603"", ""dev_rmse"": ""1.21546016371987"", ""dev_pearson"": ""0.2573441414220239"", ""dev_spearman"": ""0.2..."
docs/roca/eeg_oracle_arch_ablation_valence_current_predictions.csv,artifact,11209489,48384,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current.json,json_report,6106,,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current.md,markdown_report,13077,,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_best_ranking.csv,artifact,1823,2,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_fold_summary.csv,subject_or_fold_detail,66237,126,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_history.csv,artifact,705801,3105,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_main_metrics.csv,metrics,2468,4,"[{""arch_config"": ""A0_current"", ""augmentation_config"": ""gaussian_0p10"", ""target"": ""valence"", ""model"": ""eeg_oracle_arch_A0_current"", ""n"": ""2016"", ""mae"": ""0.9799122643733822"", ""rmse"": ""1.2212039136503805"", ""pearson"": ""0.8745187157120664"", ""spearman"": ""0.8663306216843065"", ""balanced_accuracy"": ""0.8795910966045606"", ""macro_f1"": ""0.8653471574052828"", ""auroc"": ""0.9524880245402482"", ""dev_mae"": ""0.9799122643733822"", ""dev_rmse"": ""1.2212039136503805"", ""dev_pearson"": ""0.24010150254718501"", ""dev_spearman""..."
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_predictions.csv,artifact,1904845,8064,
docs/roca/eeg_oracle_arch_input_a0_a8_comparison_current.csv,artifact,5968,28,
docs/roca/eeg_residual_sign_aux_smoke_current.json,json_report,21070,,
docs/roca/eeg_residual_sign_aux_smoke_current.md,markdown_report,4111,,
docs/roca/eeg_residual_sign_aux_smoke_fold_summary_current.csv,subject_or_fold_detail,3982,6,
docs/roca/eeg_residual_sign_aux_smoke_history_current.csv,artifact,13031,72,
docs/roca/eeg_residual_sign_aux_smoke_main_metrics_current.csv,metrics,1740,2,"[{""target"": ""arousal"", ""model"": ""eeg_bc_residual_huber_norm_residual_sign_aux_smoke"", ""n"": ""192"", ""mae"": ""1.9613973630413355"", ""rmse"": ""2.4419712568064598"", ""pearson"": ""0.41568715398727285"", ""spearman"": ""0.4126098453271411"", ""balanced_accuracy"": ""0.6294351718801813"", ""macro_f1"": ""0.6287981532246429"", ""auroc"": ""0.6405438266828783"", ""dev_mae"": ""1.9613973630413355"", ""dev_rmse"": ""2.4419712568064598"", ""dev_pearson"": ""-0.16711022683386456"", ""dev_spearman"": ""-0.11357674080321382"", ""dev_sign_acc"": ""0..."
docs/roca/eeg_residual_sign_aux_smoke_predictions_current.csv,artifact,70350,384,
docs/roca/eeg_residual_sign_aux_smoke_subset_metrics_current.csv,artifact,2642,4,
docs/roca/eeg_residual_training_smoke_current.json,json_report,13767,,
docs/roca/eeg_residual_training_smoke_current.md,markdown_report,2773,,
docs/roca/eeg_residual_training_smoke_fold_summary_current.csv,subject_or_fold_detail,2161,6,
docs/roca/eeg_residual_training_smoke_main_metrics_current.csv,metrics,1208,2,"[{""target"": ""arousal"", ""model"": ""eeg_bc_residual_huber_smoke"", ""n"": ""192"", ""mae"": ""1.987031622656173"", ""rmse"": ""2.479365675677111"", ""pearson"": ""0.4285910805126008"", ""spearman"": ""0.4289851362882122"", ""balanced_accuracy"": ""0.6279982314579419"", ""macro_f1"": ""0.6267301163566723"", ""auroc"": ""0.6533657566043992"", ""dev_mae"": ""1.987031622656173"", ""dev_rmse"": ""2.479365675677111"", ""dev_pearson"": ""-0.07956832113678962"", ""dev_spearman"": ""-0.0827935545008111"", ""dev_sign_acc"": ""0.453125"", ""pred_dev_std"": ""0...."
docs/roca/eeg_residual_training_smoke_predictions_current.csv,artifact,57957,384,
docs/roca/eeg_residual_training_smoke_subset_metrics_current.csv,artifact,2055,4,
docs/roca/eeg_residual_training_stabilized_smoke_current.json,json_report,16598,,
docs/roca/eeg_residual_training_stabilized_smoke_current.md,markdown_report,3346,,
docs/roca/eeg_residual_training_stabilized_smoke_fold_summary_current.csv,subject_or_fold_detail,2924,6,
docs/roca/eeg_residual_training_stabilized_smoke_history_current.csv,artifact,6403,66,
docs/roca/eeg_residual_training_stabilized_smoke_main_metrics_current.csv,metrics,1424,2,"[{""target"": ""arousal"", ""model"": ""eeg_bc_residual_huber_norm_stabilized_smoke"", ""n"": ""192"", ""mae"": ""1.9771653894723027"", ""rmse"": ""2.4435752072042414"", ""pearson"": ""0.4440170759032317"", ""spearman"": ""0.4521187685299882"", ""balanced_accuracy"": ""0.6279982314579419"", ""macro_f1"": ""0.6267301163566723"", ""auroc"": ""0.6566817729634132"", ""dev_mae"": ""1.9771653894723027"", ""dev_rmse"": ""2.4435752072042414"", ""dev_pearson"": ""0.0467391890988569"", ""dev_spearman"": ""-0.049033018351418815"", ""dev_sign_acc"": ""0.45833333..."
docs/roca/eeg_residual_training_stabilized_smoke_predictions_current.csv,artifact,60969,384,
docs/roca/eeg_residual_training_stabilized_smoke_subset_metrics_current.csv,artifact,2341,4,
docs/roca/eeg_smoke_diagnostic_current.json,json_report,23845,,
docs/roca/eeg_smoke_diagnostic_current.md,markdown_report,5468,,
docs/roca/eeg_smoke_diagnostic_experiment_summary_current.csv,artifact,2046,3,
docs/roca/eeg_smoke_diagnostic_fold_current.csv,subject_or_fold_detail,7817,18,
docs/roca/eeg_smoke_diagnostic_model_comparison_current.csv,artifact,1936,3,
docs/roca/eeg_valence_oracle_diagnostic_comparison_current.csv,artifact,43091,63,
docs/roca/eeg_valence_oracle_diagnostic_current.json,json_report,5283,,
docs/roca/eeg_valence_oracle_diagnostic_current.md,markdown_report,6789,,
docs/roca/eeg_valence_oracle_diagnostic_epoch_current.csv,artifact,7614,63,
docs/roca/eeg_valence_oracle_diagnostic_failure_current.csv,artifact,43726,63,
docs/roca/eeg_valence_oracle_diagnostic_pooled_current.csv,artifact,1045,4,
docs/roca/eeg_valence_oracle_diagnostic_subject_current.csv,subject_or_fold_detail,51411,252,
docs/roca/eeg_validation_calibrated_smoke_current.json,json_report,39722,,
docs/roca/eeg_validation_calibrated_smoke_current.md,markdown_report,6243,,
docs/roca/eeg_validation_calibrated_smoke_fold_summary_current.csv,subject_or_fold_detail,9805,18,
docs/roca/eeg_validation_calibrated_smoke_history_current.csv,artifact,11371,62,
docs/roca/eeg_validation_calibrated_smoke_main_metrics_current.csv,metrics,2153,3,"[{""target"": ""arousal"", ""model"": ""eeg_multitask_uncalibrated_inner"", ""n"": ""192"", ""mae"": ""1.9704330998578756"", ""rmse"": ""2.4495848411925967"", ""pearson"": ""0.41875852262094926"", ""spearman"": ""0.4196201404405021"", ""balanced_accuracy"": ""0.6234110754946391"", ""macro_f1"": ""0.6222222222222222"", ""auroc"": ""0.6514866806676246"", ""dev_mae"": ""1.9704330998578756"", ""dev_rmse"": ""2.4495848411925967"", ""dev_pearson"": ""-0.07702171485822484"", ""dev_spearman"": ""-0.10441023503448779"", ""dev_sign_acc"": ""0.46875"", ""true_dev..."
docs/roca/eeg_validation_calibrated_smoke_predictions_current.csv,artifact,95665,576,
docs/roca/eeg_validation_calibrated_smoke_subset_metrics_current.csv,artifact,3754,6,
docs/roca/emg_augmented_probe_current.json,json_report,42763,,
docs/roca/emg_augmented_probe_current.md,markdown_report,6804,,
docs/roca/emg_augmented_probe_main_metrics_current.csv,metrics,5618,10,"[{""target"": ""arousal"", ""model"": ""stimulus_only"", ""n"": ""2016"", ""mae"": ""1.5799251152073732"", ""rmse"": ""1.9442049821165959"", ""pearson"": ""0.6343754946304894"", ""spearman"": ""0.5984999661777204"", ""ccc"": ""0.5793812998802726"", ""balanced_accuracy"": ""0.7686230248306998"", ""macro_f1"": ""0.7739110736354597"", ""auroc"": ""0.816073636699185"", ""dev_rmse"": ""1.9442049821165959"", ""dev_mae"": ""1.5799251152073732"", ""dev_pearson"": """", ""dev_spearman"": """", ""dev_sign_acc"": ""0.0"", ""pred_dev_std"": ""0.0"", ""lift_vs_stimulus_mae..."
docs/roca/emg_augmented_probe_per_subject_metrics_current.csv,subject_or_fold_detail,178790,630,
docs/roca/emg_augmented_probe_predictions_current.csv,artifact,3465723,20160,
docs/roca/emg_augmented_probe_subset_metrics_current.csv,artifact,11181,20,
docs/roca/emg_expanded_feature_cache_report_current.json,json_report,9079,,
docs/roca/emg_expanded_feature_cache_report_current.md,markdown_report,4549,,
docs/roca/emg_expanded_probe_current.json,json_report,42722,,
docs/roca/emg_expanded_probe_current.md,markdown_report,6646,,
docs/roca/emg_expanded_probe_main_metrics_current.csv,metrics,5512,10,"[{""target"": ""arousal"", ""model"": ""stimulus_only"", ""n"": ""2016"", ""mae"": ""1.5799251152073732"", ""rmse"": ""1.9442049821165959"", ""pearson"": ""0.6343754946304894"", ""spearman"": ""0.5984999661777204"", ""ccc"": ""0.5793812998802726"", ""balanced_accuracy"": ""0.7686230248306998"", ""macro_f1"": ""0.7739110736354597"", ""auroc"": ""0.816073636699185"", ""dev_rmse"": ""1.9442049821165959"", ""dev_mae"": ""1.5799251152073732"", ""dev_pearson"": """", ""dev_spearman"": """", ""dev_sign_acc"": ""0.0"", ""pred_dev_std"": ""0.0"", ""lift_vs_stimulus_mae..."
docs/roca/emg_expanded_probe_per_subject_metrics_current.csv,subject_or_fold_detail,175989,630,
docs/roca/emg_expanded_probe_predictions_current.csv,artifact,3350513,20160,
docs/roca/emg_expanded_probe_subset_metrics_current.csv,artifact,10973,20,
docs/roca/emg_nonlinear_probe_current.json,json_report,24765,,
docs/roca/emg_nonlinear_probe_current.md,markdown_report,4151,,
docs/roca/emg_nonlinear_probe_main_metrics_current.csv,metrics,3299,6,"[{""target"": ""arousal"", ""model"": ""stimulus_only"", ""n"": ""2016"", ""mae"": ""1.5799251152073732"", ""rmse"": ""1.9442049821165959"", ""pearson"": ""0.6343754946304894"", ""spearman"": ""0.5984999661777204"", ""ccc"": ""0.5793812998802726"", ""balanced_accuracy"": ""0.7686230248306998"", ""macro_f1"": ""0.7739110736354597"", ""auroc"": ""0.816073636699185"", ""dev_rmse"": ""1.9442049821165959"", ""dev_mae"": ""1.5799251152073732"", ""dev_pearson"": """", ""dev_spearman"": """", ""dev_sign_acc"": ""0.0"", ""pred_dev_std"": ""0.0"", ""lift_vs_stimulus_mae..."
docs/roca/emg_nonlinear_probe_per_subject_metrics_current.csv,subject_or_fold_detail,99884,378,
docs/roca/emg_nonlinear_probe_predictions_current.csv,artifact,1809919,12096,
docs/roca/emg_nonlinear_probe_subset_metrics_current.csv,artifact,6324,12,
docs/roca/emg_only_closeout_all_metrics_current.csv,artifact,57124,96,
docs/roca/emg_only_closeout_best_main_current.csv,artifact,2893,10,
docs/roca/emg_only_closeout_best_subset_current.csv,artifact,5989,20,
docs/roca/emg_only_closeout_current.json,json_report,23315,,
docs/roca/emg_only_closeout_current.md,markdown_report,7491,,
docs/roca/emg_only_probe_clipped_eval_current.json,json_report,24510,,
docs/roca/emg_only_probe_clipped_eval_current.md,markdown_report,4011,,
docs/roca/emg_only_probe_clipped_main_metrics_current.csv,metrics,3242,6,"[{""target"": ""arousal"", ""model"": ""stimulus_only"", ""n"": ""2016"", ""mae"": ""1.5799251152073732"", ""rmse"": ""1.9442049821165959"", ""pearson"": ""0.6343754946304894"", ""spearman"": ""0.5984999661777204"", ""ccc"": ""0.5793812998802726"", ""balanced_accuracy"": ""0.7686230248306998"", ""macro_f1"": ""0.7739110736354597"", ""auroc"": ""0.816073636699185"", ""dev_rmse"": ""1.9442049821165959"", ""dev_mae"": ""1.5799251152073732"", ""dev_pearson"": """", ""dev_spearman"": """", ""dev_sign_acc"": ""0.0"", ""pred_dev_std"": ""0.0"", ""lift_vs_stimulus_mae..."
docs/roca/emg_only_probe_clipped_subset_metrics_current.csv,artifact,6282,12,
docs/roca/emg_only_probe_current.json,json_report,27018,,
docs/roca/emg_only_probe_current.md,markdown_report,4666,,
docs/roca/emg_only_probe_fold_safe_subset_metrics_current.csv,subject_or_fold_detail,7057,12,
docs/roca/emg_only_probe_main_metrics_current.csv,metrics,3610,6,"[{""target"": ""arousal"", ""model"": ""stimulus_only"", ""n"": ""2016"", ""mae"": ""1.5799251152073732"", ""rmse"": ""1.9442049821165959"", ""pearson"": ""0.6343754946304894"", ""spearman"": ""0.5984999661777204"", ""ccc"": ""0.5793812998802726"", ""accuracy"": ""0.8010912698412699"", ""balanced_accuracy"": ""0.7686230248306998"", ""macro_f1"": ""0.7739110736354597"", ""auroc"": ""0.816073636699185"", ""dev_n"": ""2016"", ""true_dev_std"": ""1.9442049821165959"", ""true_dev_mae_if_zero"": ""1.5799251152073732"", ""pred_dev_mean"": ""0.0"", ""pred_dev_std""..."
docs/roca/emg_only_probe_per_subject_metrics_current.csv,subject_or_fold_detail,122389,378,
docs/roca/emg_only_probe_predictions_current.csv,artifact,1491712,12096,
docs/roca/fold_safe_disagreement_current.json,subject_or_fold_detail,4020,,
docs/roca/fold_safe_disagreement_current.md,subject_or_fold_detail,1391,,
docs/roca/fold_safe_disagreement_rows_current.csv,subject_or_fold_detail,720210,4032,
docs/roca/fold_safe_high_disagreement_subset_metrics_current.csv,subject_or_fold_detail,1476,4,
docs/roca/fold_safe_selected_stimuli_current.csv,subject_or_fold_detail,276208,2016,
docs/roca/high_disagreement_subset_metrics_current.csv,artifact,1223,6,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current.json,json_report,37949,,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current.md,markdown_report,54181,,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current_data_inventory.csv,artifact,248144,554,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current_expected_deap_spec.csv,artifact,1280,7,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current_next_steps.csv,artifact,935,3,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current_prior_dl_candidates.csv,artifact,1305601,1444,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current_representation_requirements.csv,artifact,1114,5,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current_roca_evidence_rollup.csv,artifact,7595,18,
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current_shape_inventory.csv,artifact,1226,17,
docs/roca/idare_06a0b_prior_deep_learning_forensic_review_current.json,json_report,189175,,
docs/roca/idare_06a0b_prior_deep_learning_forensic_review_current.md,markdown_report,15959,,
docs/roca/idare_06a0b_prior_deep_learning_forensic_review_current_candidate_forensics.csv,artifact,1395482,697,
docs/roca/idare_06a0b_prior_deep_learning_forensic_review_current_decision_table.csv,decision_or_verdict,4590,8,"[{""topic"": ""data_readiness_for_deep_representation"", ""finding"": ""Raw/near-raw caches exist: EEG [2016,32,640], baseline-corrected EEG [2016,32,640], raw EMG [2016,2,10000] from 06a0 inventory."", ""implication"": ""Representation learning is possible locally, but current EEG window is 640 samples, not the full DEAP 60s stimulus; input policy must be explicit."", ""risk"": ""A model on 5s windows may fail for reasons unrelated to physiology if the useful affect dynamics are outside the window."", ""reco..."
docs/roca/idare_06a0b_prior_deep_learning_forensic_review_current_metric_file_summaries.csv,artifact,128905,254,
docs/roca/idare_06a0b_prior_deep_learning_forensic_review_current_next_steps.csv,artifact,1113,3,
docs/roca/idare_06a1_previous_model_deep_residual_probe_current.json,json_report,3760,,
docs/roca/idare_06a1_previous_model_deep_residual_probe_current.md,markdown_report,6934,,
docs/roca/idare_06a1_previous_model_deep_residual_probe_current_decision_table.csv,decision_or_verdict,1230,1,"[{""target"": ""arousal"", ""decision"": ""NO_GO_PREVIOUS_DEEP_MODEL_UNDER_LOSO_HIGH_DISAGREEMENT"", ""input_cache_policy"": ""baseline_corrected"", ""architecture"": ""previous_EEGSegmentEncoder_lite_plus_residual_head"", ""evaluation_subset"": ""high_disagreement_q75"", ""n_predictions_high"": ""492"", ""n_subjects"": ""63"", ""zero_residual_rmse_high"": ""3.2753110500069416"", ""deep_model_residual_rmse_high"": ""3.3316704162047404"", ""deep_lift_vs_zero_residual_rmse_high"": ""-0.0563593661977988"", ""deep_residual_pearson_high""..."
docs/roca/idare_06a1_previous_model_deep_residual_probe_current_fold_metrics.csv,subject_or_fold_detail,11083,63,
docs/roca/idare_06a1_previous_model_deep_residual_probe_current_predictions.csv,artifact,260089,2016,
docs/roca/idare_06a1_previous_model_deep_residual_probe_current_subject_stats.csv,subject_or_fold_detail,5161,63,
docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current.json,json_report,3771,,
docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current.md,markdown_report,3105,,
docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current_decision_table.csv,decision_or_verdict,1229,1,"[{""target"": ""arousal"", ""decision"": ""NO_GO_PREVIOUS_DEEP_MODEL_UNDER_LOSO_HIGH_DISAGREEMENT"", ""input_cache_policy"": ""baseline_corrected"", ""architecture"": ""previous_EEGSegmentEncoder_lite_plus_residual_head"", ""evaluation_subset"": ""high_disagreement_q75"", ""n_predictions_high"": ""39"", ""n_subjects"": ""4"", ""zero_residual_rmse_high"": ""3.266832933856152"", ""deep_model_residual_rmse_high"": ""3.2786367650068367"", ""deep_lift_vs_zero_residual_rmse_high"": ""-0.01180383115068473"", ""deep_residual_pearson_high"": ..."
docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current_fold_metrics.csv,subject_or_fold_detail,912,4,
docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current_predictions.csv,artifact,16340,128,
