path,kind,size_mb,estimated_rows,columns,subject_col,stimulus_col,unique_subjects_sample,unique_stimuli_sample,duplicate_subject_stimulus_pairs_sample,full_grid_hint,label_cols,time_policy_cols,time_policy_minmax_sample
docs/roca/idare_residual_physiology_feature_audit_repro3_smoke_current_subject_metrics.csv,csv,0.009,32,"target, model, test_subject, n, mae, rmse, pearson, spearman, ccc, y_true_std, y_pred_std, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_std, pred_dev_std",test_subject,,4,,,,,,{}
docs/roca/joint_valence_arousal_subject_macro_subject_summary_current.csv,csv,0.009,6,"scope, model_group, task, subjects, accuracy_mean, accuracy_median, accuracy_std, accuracy_min, accuracy_max, balanced_accuracy_mean, balanced_accuracy_median, balanced_accuracy_std, balanced_accuracy_min, balanced_accuracy_max, macro_precision_mean, macro_precision_median, macro_precision_std, macro_precision_min, macro_precision_max, macro_recall_mean, macro_recall_median, macro_recall_std, macro_recall_min, macro_recall_max, macro_f1_mean, macro_f1_median, macro_f1_std, macro_f1_min, macro_f1_max, weighted_f1_mean, weighted_f1_median, weighted_f1_std, weighted_f1_min, weighted_f1_max, mcc_mean, mcc_median, mcc_std, mcc_min, mcc_max, cohen_kappa_mean, cohen_kappa_median, cohen_kappa_std, cohen_kappa_min, cohen_kappa_max, auroc_mean, auroc_median, auroc_std, auroc_min, auroc_max, average_precision_mean, average_precision_median, average_precision_std, average_precision_min, average_precision_max, accuracy_lift_vs_majority_mean, accuracy_lift_vs_majority_median, accuracy_lift_vs_majority_std, accuracy_lift_vs_majority_min, accuracy_lift_vs_majority_max, arousal_pearson_deviation_mean, arousal_pearson_deviation_median, arousal_pearson_deviation_std, arousal_pearson_deviation_min, arousal_pearson_deviation_max, arousal_pred_over_true_deviation_std_ratio_mean, arousal_pred_over_true_deviation_std_ratio_median, arousal_pred_over_true_deviation_std_ratio_std, arousal_pred_over_true_deviation_std_ratio_min, arousal_pred_over_true_deviation_std_ratio_max, dimension_hamming_accuracy_mean, dimension_hamming_accuracy_median, dimension_hamming_accuracy_std, dimension_hamming_accuracy_min, dimension_hamming_accuracy_max, both_dimensions_correct_rate_mean, both_dimensions_correct_rate_median, both_dimensions_correct_rate_std, both_dimensions_correct_rate_min, both_dimensions_correct_rate_max, only_valence_correct_rate_mean",,,,,,,,,{}
docs/roca/joint_valence_arousal_oracle_subject_macro_subject_summary_current.csv,csv,0.009,6,"scope, model_group, task, subjects, accuracy_mean, accuracy_median, accuracy_std, accuracy_min, accuracy_max, balanced_accuracy_mean, balanced_accuracy_median, balanced_accuracy_std, balanced_accuracy_min, balanced_accuracy_max, macro_precision_mean, macro_precision_median, macro_precision_std, macro_precision_min, macro_precision_max, macro_recall_mean, macro_recall_median, macro_recall_std, macro_recall_min, macro_recall_max, macro_f1_mean, macro_f1_median, macro_f1_std, macro_f1_min, macro_f1_max, weighted_f1_mean, weighted_f1_median, weighted_f1_std, weighted_f1_min, weighted_f1_max, mcc_mean, mcc_median, mcc_std, mcc_min, mcc_max, cohen_kappa_mean, cohen_kappa_median, cohen_kappa_std, cohen_kappa_min, cohen_kappa_max, auroc_mean, auroc_median, auroc_std, auroc_min, auroc_max, average_precision_mean, average_precision_median, average_precision_std, average_precision_min, average_precision_max, accuracy_lift_vs_majority_mean, accuracy_lift_vs_majority_median, accuracy_lift_vs_majority_std, accuracy_lift_vs_majority_min, accuracy_lift_vs_majority_max, arousal_pearson_deviation_mean, arousal_pearson_deviation_median, arousal_pearson_deviation_std, arousal_pearson_deviation_min, arousal_pearson_deviation_max, arousal_pred_over_true_deviation_std_ratio_mean, arousal_pred_over_true_deviation_std_ratio_median, arousal_pred_over_true_deviation_std_ratio_std, arousal_pred_over_true_deviation_std_ratio_min, arousal_pred_over_true_deviation_std_ratio_max, dimension_hamming_accuracy_mean, dimension_hamming_accuracy_median, dimension_hamming_accuracy_std, dimension_hamming_accuracy_min, dimension_hamming_accuracy_max, both_dimensions_correct_rate_mean, both_dimensions_correct_rate_median, both_dimensions_correct_rate_std, both_dimensions_correct_rate_min, both_dimensions_correct_rate_max, only_valence_correct_rate_mean",,,,,,,,,{}
docs/roca/idare_physiology_informed_personalization_challenge_gpu_smoke_current_subject_winloss.csv,csv,0.0088,60,"target, block, k_calibration, model, subjects, rmse_wins_vs_locked, rmse_losses_vs_locked, rmse_ties_vs_locked, rmse_win_margin_vs_locked, mean_delta_rmse_model_minus_locked, median_delta_rmse_model_minus_locked, worst_regression_delta_rmse, best_gain_delta_rmse",,,,,,,,,{}
docs/roca/idare_physiology_informed_personalization_challenge_smoke_current_subject_winloss.csv,csv,0.0088,48,"target, block, k_calibration, model, locked_reference_model, subjects, rmse_wins_vs_locked, rmse_losses_vs_locked, rmse_ties_vs_locked, rmse_win_margin_vs_locked, mean_delta_rmse_model_minus_locked, median_delta_rmse_model_minus_locked, worst_regression_delta_rmse, best_gain_delta_rmse",,,,,,,,,{}
docs/roca/idare_residual_physiology_feature_audit_current_main_metrics.csv,csv,0.0086,18,"target, model, n, mae, rmse, pearson, spearman, ccc, y_true_std, y_pred_std, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_std, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.0712999..0.00764489"", ""lift_vs_stimulus_rmse"": ""-0.102706..0"", ""lift_vs_stimulus_pearson"": ""-0.0443522..0.00054466"", ""lift_vs_stimulus_spearman"": ""-0.0174299..0.0220469"", ""lift_vs_stimulus_ccc"": ""-0.0268143..0.0116711"", ""lift_vs_stimulus_dev_mae"": ""-33938.2..0.0059943"", ""lift_vs_stimulus_dev_rmse"": ""-485885..0"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.561508"", ""lift_vs_stimulus_pred_dev_std"": ""0..484701""}"
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass_subject_lift_summary.csv,csv,0.0086,63,"feature_set_id, model, subject, n_pairs, best_accuracy, majority_accuracy, subject_delta_vs_majority_accuracy, positive_lift",subject,,63,,,,,,{}
docs/roca/idare_high_disagreement_direct_deviation_confirmatory_stats_current_failure_subjects.csv,csv,0.0082,63,"target, quantile, feature_block, model, subject_id, baseline_residual_rmse, model_residual_rmse, improvement_baseline_minus_model, delta_rmse_model_minus_baseline",subject_id,,63,,,,,"baseline_residual_rmse, improvement_baseline_minus_model, delta_rmse_model_minus_baseline","{""baseline_residual_rmse"": ""2.27632..4.37945"", ""improvement_baseline_minus_model"": ""-0.565286..1.79463"", ""delta_rmse_model_minus_baseline"": ""-1.79463..0.565286""}"
docs/roca/idare_high_disagreement_direct_deviation_challenge_current_subject_winloss.csv,csv,0.0081,54,"target, quantile, block, model, subjects, rmse_wins, rmse_losses, rmse_ties, rmse_win_margin, mean_delta_rmse_model_minus_stimulus, median_delta_rmse_model_minus_stimulus, worst_regression_delta_rmse, best_gain_delta_rmse",,,,,,,,"mean_delta_rmse_model_minus_stimulus, median_delta_rmse_model_minus_stimulus","{""mean_delta_rmse_model_minus_stimulus"": ""-0.185609..59926.8"", ""median_delta_rmse_model_minus_stimulus"": ""-0.139062..0.0838975""}"
docs/roca/joint_valence_arousal_oracle_subject_macro_failure_ranking_current.csv,csv,0.0081,63,"test_subject, valence_high_low_delta_accuracy, valence_high_low_delta_balanced_accuracy, valence_high_low_delta_macro_f1, valence_high_low_delta_mcc, arousal_high_low_delta_accuracy, arousal_high_low_delta_balanced_accuracy, arousal_high_low_delta_macro_f1, arousal_high_low_delta_mcc, joint_4class_valence_arousal_delta_accuracy, joint_4class_valence_arousal_delta_balanced_accuracy, joint_4class_valence_arousal_delta_macro_f1, joint_4class_valence_arousal_delta_mcc, failure_score",test_subject,,63,,,,,,{}
docs/roca/idare_residual_physiology_feature_audit_current_binary_metrics.csv,csv,0.0077,54,"target, model, label_policy, binary_n, accuracy, balanced_accuracy, macro_f1, auroc, n_low, n_high",,,,,,,,,{}
docs/roca/eeg_gaussian_broader_smoke_subset_metrics_current.csv,csv,0.0076,16,"augmentation_config, target, subset, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.037305..0.0947577"", ""lift_vs_stimulus_rmse"": ""-0.0460722..0.073764"", ""lift_vs_stimulus_pearson"": ""-0.0183013..0.0825028"", ""lift_vs_stimulus_spearman"": ""0..0.198692"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.0236573..0.0316496"", ""lift_vs_stimulus_macro_f1"": ""-0.0243731..0.038474"", ""lift_vs_stimulus_auroc"": ""0..0.130435"", ""lift_vs_stimulus_dev_mae"": ""-0.037305..0.0947577"", ""lift_vs_stimulus_dev_rmse"": ""-0.0460722..0.073764"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.64375"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.51873""}"
docs/roca/eeg_oracle_arch_ablation_valence_current_best_ranking.csv,csv,0.0076,12,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""0.0309666..0.0532177"", ""lift_vs_stimulus_rmse"": ""0.0302523..0.0497532"", ""lift_vs_stimulus_pearson"": ""0.00680844..0.0110953"", ""lift_vs_stimulus_spearman"": ""0.0234529..0.0304242"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.00532209..0.00215332"", ""lift_vs_stimulus_macro_f1"": ""-0.00590555..0.00245507"", ""lift_vs_stimulus_auroc"": ""0.00832867..0.0126494"", ""lift_vs_stimulus_dev_mae"": ""0.0309666..0.0532177"", ""lift_vs_stimulus_dev_rmse"": ""0.0302523..0.0497532"", ""lift_vs_stimulus_dev_sign_acc"": ""0.569444..0.604663"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0.256094..0.353098""}"
docs/roca/eeg_oracle_arch_ablation_arousal_current_best_ranking.csv,csv,0.0075,12,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""0.0897166..0.113789"", ""lift_vs_stimulus_rmse"": ""0.0882377..0.125483"", ""lift_vs_stimulus_pearson"": ""0.0417544..0.0564566"", ""lift_vs_stimulus_spearman"": ""0.0672998..0.0861246"", ""lift_vs_stimulus_balanced_accuracy"": ""0.00858576..0.0183988"", ""lift_vs_stimulus_macro_f1"": ""0.00591001..0.0146774"", ""lift_vs_stimulus_auroc"": ""0.0329148..0.0433658"", ""lift_vs_stimulus_dev_mae"": ""0.0897166..0.113789"", ""lift_vs_stimulus_dev_rmse"": ""0.0882377..0.125483"", ""lift_vs_stimulus_dev_sign_acc"": ""0.611607..0.639385"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0.522707..0.691506""}"
docs/roca/eeg_smoke_diagnostic_fold_current.csv,csv,0.0075,18,"experiment, target, model, test_subject, n, rmse, mae, dev_rmse, dev_mae, dev_pearson, score_pearson, balanced_accuracy, auroc, true_dev_mean, pred_dev_mean, dev_mean_bias_pred_minus_true, true_dev_std, pred_dev_std, std_ratio_pred_over_true, stimulus_rmse, stimulus_dev_rmse, lift_vs_stimulus_rmse, lift_vs_stimulus_dev_rmse",test_subject,,6,,,,,"stimulus_rmse, stimulus_dev_rmse, lift_vs_stimulus_rmse, lift_vs_stimulus_dev_rmse","{""stimulus_rmse"": ""1.62529..3.73251"", ""stimulus_dev_rmse"": ""1.62529..3.73251"", ""lift_vs_stimulus_rmse"": ""-0.331679..0.18854"", ""lift_vs_stimulus_dev_rmse"": ""-0.331679..0.18854""}"
docs/roca/eeg_valence_oracle_diagnostic_epoch_current.csv,csv,0.0073,63,"test_subject, best_epoch, best_val_rmse_scaled, rmse, dev_pearson, pred_dev_std, true_dev_std, std_ratio_pred_over_true",test_subject,,63,,,,,,{}
docs/roca/eeg_arousal_oracle_diagnostic_epoch_current.csv,csv,0.0072,63,"test_subject, best_epoch, best_val_rmse_scaled, rmse, dev_pearson, pred_dev_std, true_dev_std, std_ratio_pred_over_true",test_subject,,63,,,,,,{}
docs/roca/idare_physiology_informed_personalization_challenge_smoke_current_binary_metrics.csv,csv,0.0072,60,"target, block, k_calibration, model, n, accuracy_discard_midpoint, balanced_accuracy_discard_midpoint, auroc_discard_midpoint",,,,,,,,,{}
docs/roca/emg_only_probe_fold_safe_subset_metrics_current.csv,csv,0.0067,12,"target, subset, model, n, mae, rmse, pearson, spearman, ccc, accuracy, balanced_accuracy, macro_f1, auroc, dev_n, true_dev_std, true_dev_mae_if_zero, pred_dev_mean, pred_dev_std, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc","{""lift_vs_stimulus_mae"": ""-0.621559..0.00410648"", ""lift_vs_stimulus_rmse"": ""-0.818904..0.000861028"", ""lift_vs_stimulus_pearson"": ""-0.678833..0.000407305"", ""lift_vs_stimulus_spearman"": ""-0.682205..0.0865653"", ""lift_vs_stimulus_ccc"": ""-0.669858..0.00351161"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.246551..0.0026738"", ""lift_vs_stimulus_macro_f1"": ""-0.352726..0.00565333"", ""lift_vs_stimulus_auroc"": ""-0.365748..0.043523"", ""lift_vs_stimulus_dev_mae"": ""-0.621559..0.00410648"", ""lift_vs_stimulus_dev_rmse"": ""-0.818904..0.000861028"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.543651""}"
docs/idare_label_semantics_alternative_pairwise_failure_or_metric_debug_subject_concentration.csv,csv,0.0067,63,"model, modality, task, fold, subject, n_val_pairs, subject_balanced_accuracy, majority_subject_bal_acc, subject_delta_vs_majority_bal_acc, positive_lift",subject,,63,,,,,,{}
docs/roca/eeg_residual_training_stabilized_smoke_history_current.csv,csv,0.0061,66,"epoch, train_loss, val_rmse_scaled, stage, test_subject, target, y_fit_mean, y_fit_std, early_stop, y_outer_mean, y_outer_std",test_subject,,6,,,,,,{}
docs/roca/emg_nonlinear_probe_subset_metrics_current.csv,csv,0.006,12,"target, subset, model, n, mae, rmse, pearson, spearman, ccc, balanced_accuracy, macro_f1, auroc, dev_rmse, dev_mae, dev_pearson, dev_spearman, dev_sign_acc, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.62699..0.00217538"", ""lift_vs_stimulus_rmse"": ""-0.738392..0"", ""lift_vs_stimulus_pearson"": ""-0.806706..0"", ""lift_vs_stimulus_spearman"": ""-0.713734..0.0805097"", ""lift_vs_stimulus_ccc"": ""-0.710614..0"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.263055..0.0026738"", ""lift_vs_stimulus_macro_f1"": ""-0.369546..0.00565333"", ""lift_vs_stimulus_auroc"": ""-0.369071..0.0444002"", ""lift_vs_stimulus_dev_mae"": ""-0.62699..0.00217538"", ""lift_vs_stimulus_dev_rmse"": ""-0.738392..0"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.543651"", ""lift_vs_stimulus_pred_dev_std"": ""0..1.41277""}"
docs/roca/joint_valence_arousal_subject_macro_failure_ranking_current.csv,csv,0.006,63,"test_subject, valence_high_low_delta_accuracy, valence_high_low_delta_balanced_accuracy, valence_high_low_delta_macro_f1, valence_high_low_delta_mcc, arousal_high_low_delta_accuracy, arousal_high_low_delta_balanced_accuracy, arousal_high_low_delta_macro_f1, arousal_high_low_delta_mcc, joint_4class_valence_arousal_delta_accuracy, joint_4class_valence_arousal_delta_balanced_accuracy, joint_4class_valence_arousal_delta_macro_f1, joint_4class_valence_arousal_delta_mcc, failure_score",test_subject,,63,,,,,,{}
docs/roca/emg_only_probe_clipped_subset_metrics_current.csv,csv,0.006,12,"target, subset, model, n, mae, rmse, pearson, spearman, ccc, balanced_accuracy, macro_f1, auroc, dev_rmse, dev_mae, dev_pearson, dev_spearman, dev_sign_acc, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.621559..0.00410648"", ""lift_vs_stimulus_rmse"": ""-0.757202..0.000861028"", ""lift_vs_stimulus_pearson"": ""-0.685511..0.000407305"", ""lift_vs_stimulus_spearman"": ""-0.682194..0.0865653"", ""lift_vs_stimulus_ccc"": ""-0.683855..0.00351161"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.246551..0.0026738"", ""lift_vs_stimulus_macro_f1"": ""-0.352726..0.00565333"", ""lift_vs_stimulus_auroc"": ""-0.365732..0.043523"", ""lift_vs_stimulus_dev_mae"": ""-0.621559..0.00410648"", ""lift_vs_stimulus_dev_rmse"": ""-0.757202..0.000861028"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.543651"", ""lift_vs_stimulus_pred_dev_std"": ""0..1.46227""}"
docs/roca/idare_subject_calibration_model_family_confirmatory_stats_current_failure_subjects.csv,csv,0.006,40,"subject_id, candidate_rmse, locked_rmse, improvement_locked_minus_candidate, delta_rmse_candidate_minus_locked, target, k_calibration, model, locked_reference_model, candidate_lift_vs_locked",subject_id,,29,,,,,,{}
docs/roca/eeg_augmentation_matrix_smoke_main_metrics_current.csv,csv,0.0058,12,"augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.0739856..0.0950008"", ""lift_vs_stimulus_rmse"": ""-0.0815433..0.0769568"", ""lift_vs_stimulus_pearson"": ""-0.0473712..0.0551755"", ""lift_vs_stimulus_spearman"": ""-0.0431537..0.0811637"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.0106113..0.00746104"", ""lift_vs_stimulus_macro_f1"": ""-0.0111424..0.00858702"", ""lift_vs_stimulus_auroc"": ""-0.0323312..0.0505692"", ""lift_vs_stimulus_dev_mae"": ""-0.0739856..0.0950008"", ""lift_vs_stimulus_dev_rmse"": ""-0.0815433..0.0769568"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.692708"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.33946""}"
docs/roca/emg_only_closeout_best_subset_current.csv,csv,0.0057,20,"scope, target, subset, best_metric, best_metric_value, experiment, model, rmse, lift_vs_stimulus_rmse, balanced_accuracy, lift_vs_stimulus_balanced_accuracy, auroc, lift_vs_stimulus_auroc, dev_rmse, dev_pearson, pred_dev_std",,,,,,,,"lift_vs_stimulus_rmse, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_auroc","{""lift_vs_stimulus_rmse"": ""-0.115672..0.000861028"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.0489691..0.0119267"", ""lift_vs_stimulus_auroc"": ""-0.0136305..0.0444002""}"
docs/roca/eeg_oracle_arch_input_a0_a8_comparison_current.csv,csv,0.0057,28,"cache, target, arch_config, rmse, lift_vs_stimulus_rmse, balanced_accuracy, macro_f1, auroc, lift_vs_stimulus_auroc, dev_pearson, pred_dev_std, true_dev_std",,,,,,,,"lift_vs_stimulus_rmse, lift_vs_stimulus_auroc","{""lift_vs_stimulus_rmse"": ""0.0298919..0.139856"", ""lift_vs_stimulus_auroc"": ""0.00832867..0.0522386""}"
